pca1,pca2,community,t-sne1,t-sne2,simplified community,username,engagement_score,retweet_count,favorite count,followers count,tweet_text
-13251.543427228897,-0.0626412203997042,812,4.221003,-41.033413,Other,chico the anti marxist,0.0,0,0,528,@BNightengale In the Marvel Netflix show Luke Cage they talk about this saying that baseball is a game passed on from fathers to sons and if you take away the fathers...
-13197.54342723019,0.0076856741453023,813,15.633198,-36.509296,Other,staticpath,0.0703259005145797,4,37,582,"@kerry_comcgrl77 They should have recast him. Black Panther T'Challa is too important of a character to just ""kill"" him off because the actor died. I loved Chadwick Boseman but come on. They recast Spartacus after the original actor passed away 2 seasons into the show."
-13625.543427229011,-0.0561964920775831,8,-29.555698,1.4835843,8,h,0.0064516129032258,0,1,154,my mom comes in and tells me chadwick boseman has passed away due to colon cancer and i know she's hurting cuz he was her favorite actor. wakanda forever
-13625.543427229011,-0.0561964920775831,8,-29.555698,1.4835843,8,h,0.0064516129032258,0,1,154,"@dam_ilola__ @MaliqueArrowve1 @therealsupes it’s still superhero shit, and they would want to watch it because it’s in honor of a man who passed away that meant a lot to marvel??? i didn’t know it was that hard to understand"
-13625.543427229011,-0.0561964920775831,8,-29.555698,1.4835843,8,h,0.0064516129032258,0,1,154,plus he’s not even an actual actor why would marvel let HIM of all people be eros… sigh i’m just thinking about how i’m never gonna hear the end of it from all the white bitches with no taste once the film comes out. marvel really hasn’t been the same since stan passed
-13199.543427228897,-0.0626402631852191,377,15.420957,-36.96152,Other,marc 🇹🇹🦅,0.0,0,0,580,@IgglyTheNiggly @206buttercup if didn't know there was gonna be a funeral scene after the actor that played Tchalla passed away then i deserved to be spoiled bruh ..cause what lol
-13199.543427228897,-0.0626402631852191,377,15.420957,-36.96152,Other,marc 🇹🇹🦅,0.0,0,0,580,I’m sad that Chadwick passed ..I was so excited to see him in the Black Panther sequel and his back and forth with the rival king… Naymor  RIP Chadwick https://t.co/N7FWfrxa9u
-9118.5434272289,-0.0623506400416061,814,56.380974,20.867228,Other,get up 😩,0.0002145002145002,0,1,4661,"@_Shanagens Like??? The Black Panther passed away, and you wanted a twerk anthem? 💀"
-13427.543427228897,-0.062644460202577,378,3.9051688,4.80774,Other,lace windu,0.0,0,0,352,"@dugtreeoh @RaymondGovan2 Tchalla existed before the MCU. Stop acting like the task is impossible to find another actor. Someone else can and should feel the role. Chad would want to pass the torch. And you know it.

They should have waited it out for a BP 2 instead of being greedy and pushing forward."
-13262.543427229002,-0.056849917095878,0,1.767287,-38.684795,0,warrior king t'challa,0.0057915057915057,0,3,517,"They've been hit with water hoses. And the last thing we need is another Black TRUAMA Film. We literally mourned not only #ChadwickBoseman in 2020 we all had someone we knew or a loved one pass. 2018 Black Panther was our escapism, Afro-Futurist fantasy."
-13262.543427229002,-0.056849917095878,0,1.767287,-38.684795,0,warrior king t'challa,0.0057915057915057,0,3,517,Then tragedy struck when the lead of the Black Panther franchise Chadwick Boseman passed away. Marvel Studios @Kevfeige had this to say. https://t.co/vDZYBuZQoB
-13127.543427228951,-0.0595761506750225,142,13.071832,19.943855,Other,edz of pain - total gaming,0.003062787136294,0,2,652,"@marcpoinson @Mythallica The first actress that played Oracle in the Matrix series, she passed away when they were shooting the 2nd and 3rd film back2back. They recasted the role for the third film, none of the main cast had any problems #RecastTChalla #TChalla"
-13127.543427228951,-0.0595761506750225,142,13.071832,19.943855,Other,edz of pain - total gaming,0.003062787136294,0,2,652,"@gategab @Marvel Jackie Chan Stunt team was involved. Don't know how many of his team members was involved, one of them passed away recently, an excellent martial artist called Brad Allan."
-12702.543427228897,-0.0626311144236976,379,28.334024,13.552355,Other,tio,0.0,0,0,1077,"@M__Pau @OnThinlce I think i gotta forward to Rihanna cuz damn i found peace. Can't wait for black panther sequel. First one was wildly beautiful. But also it hurts to see that the man passed away, Chadwick Boseman."
-13228.543427228928,-0.0608292028134757,14,11.273161,-41.700478,Other,nick,0.0018115942028985,0,1,551,"Hey @FortniteGame so, I have a suggestion could you bring Black Panther back in the item shop since @chadwickboseman has passed away and he's part of marvel. Also when are you guys gonna be adding the blinding lights dance as an emote!"
-13228.543427228928,-0.0608292028134757,14,11.273161,-41.700478,Other,nick,0.0018115942028985,0,1,551,BRO BLACK PANTHER REALLY PASSED AWAY😭😭😭😭😭😭😭
-13228.543427228928,-0.0608292028134757,14,11.273161,-41.700478,Other,nick,0.0018115942028985,0,1,551,@GodEmperorBoss Probably one of the reasons Secret Wars is happening this early. So they can get all of the early 2000s Marvel actor to appear before they're too old or pass
-13228.543427228928,-0.0608292028134757,14,11.273161,-41.700478,Other,nick,0.0018115942028985,0,1,551,@Sting I would quite literally pass away haha. So awesome!  Hope to see you in Cleveland my dude!!!
-13228.543427228928,-0.0608292028134757,14,11.273161,-41.700478,Other,nick,0.0018115942028985,0,1,551,"@Mark5_O You’re right that *Steve Rogers* is more than just a title, but Marvel stripped away the suit/shield and we saw who Steve Rogers was.

The way I see it, The Ancient One was once Sorcerer Supreme. Pass the title along to Steven Strange, it’s still the Ancient One. Just title-less."
-9491.5434272289,-0.0623388518477526,815,53.24094,19.719915,Other,vic,0.0002331545814875,0,1,4288,#LiftMeUp by @rihanna was written as a tribute for Chadwick Boseman (Our Black Panther) who sadly passed away in 2020. 💔 is a beautiful ballad that touch hearts.
-13664.543427229051,-0.0540281332365003,226,-47.06668,-1.9561458,Other,phoyou,0.0086206896551724,0,1,115,@toxicnposionous @gamerboiyoda @msbreviews You thought black Panther 2 was going to be a positive review landslide 😂 Wtf are you on. The first black Panther was hella overrated so I’d expect the 2nd one not living up to the hype of the first one especially since the original black Panther actor passed away.
-13547.543427229051,-0.0540629781719567,380,-15.774272,11.815785,Other,lil2deep,0.0085836909871244,0,2,232,@Tre_John_son @ScottMendelson Pass. As a black man I'm not interested in more black tragedy and death... especially not when a multi billion dollar media Corp is set to eat off that black death and tragedy even if some of ours are gonna get a nibble and crumb too. I'd have rather Tchalla not ....
99964.45657277109,-0.0605043939984915,1,72.72614,-13.372018,1,dana-farber,5.274957140973229e-05,2,4,113744,"As Black Panther: Wakanda Forever premieres in theaters soon, we're reminded of the actor @chadwickboseman, who unfortunately passed from colon cancer at age 43. 

#Coloncancer among young people continues to be on the rise. 

Here's what you need to know: https://t.co/SVcxqaCfTC"
-11056.543427228897,-0.0626008149036487,816,46.95854,0.94426024,Other,nelly!,0.0,0,0,2723,@_zillionaire_Z I forgot the actor name but the black panther actor that passed
-13772.543427231196,0.0623491890474734,817,-45.291203,37.63063,Other,magmarock,0.125,0,1,7,@TheDarthMal You haven't watched it still judging it already what if it's the movie to pass on the torch of Black Panther and create his legacy?
-13719.543427229197,-0.0462563927071197,818,-43.217575,-39.16323,Other,j,0.0163934426229508,0,1,60,"Chadwick Boseman sadly passed away from colon cancer. I'm pretty sure there will never be anyone like him and I only knew him as Black Panther and he did amazing playing that role. Thank you for being part of our lives
#ripchadwickboseman https://t.co/2D1Y0GwkrX"
-13719.543427229197,-0.0462563927071197,818,-43.217575,-39.16323,Other,j,0.0163934426229508,0,1,60,"@ABW_Gaming Before he passed that was one of my jokes. &lt;Chadwick sold his soul for a role that he'd be remembered for forever. One name to be called for the rest of his life. And Satan said ""Wakanda Forever"" with a grin and his arms crossed in an X.""
1 of 2"
-13685.54342722909,-0.0521228936695873,0,-41.253113,-14.847458,0,yeafasho,0.0105263157894736,0,1,94,@EdzOfPain @WaKristina @Marvel @theblackpanther Ya it’s so much they fault he passed away.
-1148.543427228904,-0.0621017726168246,819,72.530334,3.2146726,Other,biitz (jk day🥳💜)| ⭐️(ꪜ )🥢🪞🌊🃏 🧑🏻‍🚀,0.0003166561114629,0,4,12631,"@Ronniekm13 If you’re unfamiliar with the black Panther franchise I’d advise you to search it up. This movie in particular is a bit more bitter sweet because the beloved actor that plays the African superhero, Chadwick, sadly passed away a few years ago and this upcoming movie is +"
-11094.54342722893,-0.0607400103112327,820,47.004017,0.121928744,Other,gregory a. butler,0.001861504095309,0,5,2685,"@willmenaker a good friend of mine knew Chadwick personally - he was a really nice guy in RL, as well as a great talent 

they really should have let the franchise go after he passed away - you really can't have a Black Panther movie without the Black Panther"
-13170.543427228957,-0.0593610408294737,0,16.916483,-30.992096,0,i am,0.0032786885245901,0,2,609,@Marvel @theblackpanther @MarvelStudios @Kevfeige @theblackpanther You all are a bunch of hypocrites. You’ll recast T. Ross but won’t #RecastTChalla ? I’ll pass on seeing this film 🗑. #HonorChadwickBoseman #BlackPanther #WakandaForever https://t.co/pI35yF0yoS
-2445.5434272288967,-0.0624423038665035,23,72.09307,5.433671,Other,stew world order,0.0,0,0,11334,"@BuckmeisterCul Those are different iterations/interpretations of the character though. Not quite the same.

If Wakanda Forever existed outside of the MCU and had a whole new cast, sure! But that's not the case.

Also previous Batmen did not tragically pass away, so... just feels different to me"
-13051.543427228897,-0.0626375388055306,821,12.004864,29.930323,Other,law$,0.0,0,0,728,@NonBinaryJew Chadwick must’ve hid his sickness from everybody. I’m surprised he didn’t want to KO black panther 2 for his legacy unless he didn’t think he’d pass.
-13594.543427228991,-0.0572711902476905,36,-15.582129,-13.3296995,Other,marionparootoo,0.0053763440860215,0,1,185,"@AASwiftie13 @eavoss @NewRockstars They do continue the character though. The trailer made it very clear that there's still a Black Panther, it's just not T'Challa. The character's always been a legacy name, passed down with the crown of Wakanda."
-13720.543427229202,-0.0459831870713747,822,-44.270294,-38.74977,Other,film pass,0.0166666666666666,0,1,59,"Who's excited for @marvelstudios Wakanda Forever on November 11th? 

You can book your tickets now.

#filmlover #newwave #movieedit #happymonday #movienight #moviestowatch #cinematography #cinemadocumentaire #documentary #documentaryphotography #movieoftheday #cinemalover https://t.co/uBsQ9wsTTk"
-13372.543427228897,-0.0626434477641793,95,4.100607,-13.17047,Other,daywon 다이원 🐈 off,0.0,0,0,407,@HiroyaBigWin @cryptoristik @TwitterMovies @Twitter Omg he didnt even know black panther was passed away 😭
-13706.543427229144,-0.0491360825129357,823,-32.7887,-31.131271,Other,grover gruyere,0.0135135135135135,0,1,73,"@Ell_o_Punk If this is for a costume party and you got black pants and a studded belt you can pass for Death from Sandman, or put a big ol splotch of black makeup around one eye, find some tacticool accoutrement and be Marvel's Domino."
-13619.543427231867,0.0988426886968299,824,-27.789637,-3.2360423,Other,problematic princess,0.1614906832298136,0,26,160,"@TheShadeRoom Cute kids. They probably wanted to be Little Mermaid, Black Panther or something but here they are dressing them up as ppl who passed away before these kids were even thought of"
-13409.543427228944,-0.059948711069344,825,5.242282,-2.3290503,Other,rcdc,0.0026954177897574,0,1,370,"@ftonerdtalk I hope for those who want it to do good, it does good, but I’m gonna be real with you…I think they made a mistake not recasting Tchalla after Boseman passed away."
-13648.543427228897,-0.0626485283641388,41,-43.383408,7.4918075,Other,z▲k,0.0,0,0,131,"@TheRock @DanyGarciaCo @hhgarcia41 Marvel has , and for many years, surpassed DC, but now with the poor dicision making after Stan Lee passed away (may he rest in peace), DC is taking the lead. I love both ""brand"", tho still waiting for a Green lantern 2 @VancityReynolds !!!"
