Tweet_count,Username,tweet_text,Created at,Location,Followers Count,retweet_count,Favorite Count,formatted_created_at,Contains_Keyword,Original_Tweeter,mentions,retweet_id,reply_to,neg,neu,pos,compound,Community,engagement_rate,followers_per_tweet,log_engagement_rate,log_followers_per_tweet,tweet_id,tweet_type,linked_tweet_id,tweet_text_lower,content_category
2037,ariana ananda,"My heart breaks to know this incredible and inspirational actor has passed away. Rest In Peace to the man who brought to life Black Panther, Marshall, and so many other roles that shattered stereotypes and encouraged others to follow their dreams. #WakandaForever #BlackPanther",Sat Aug 29 05:38:40 +0000 2020,"Sydney, Australia",337,0,0,2020-08-29 05:38:40+00:00,True,self,,Missing_Retweet_ID,,0.058,0.716,0.226,0.836,Other,0.0,0.16543937162493863,0.0,0.1530981589428075,2081,original,,"my heart breaks to know this incredible and inspirational actor has passed away. rest in peace to the man who brought to life black panther, marshall, and so many other roles that shattered stereotypes and encouraged others to follow their dreams. #wakandaforever #blackpanther",Black Panther
2038,quantum bliss,NO WAY BLACK PANTHER PASSED AWAY FROM COLON CANCER TODAY!! SO WHATS GONNA HAPPEN 2 WAKANDA!!!!??????,Sat Aug 29 05:38:07 +0000 2020,,23,0,0,2020-08-29 05:38:07+00:00,False,self,,Missing_Retweet_ID,,0.402,0.598,0.0,-0.8667,Other,0.0,0.011285574092247301,0.0,0.011222367107788908,2082,original,,no way black panther passed away from colon cancer today!! so whats gonna happen 2 wakanda!!!!??????,Black Panther
2041,just daniel,"So a human being has passed away and the first thing on y'all mind is ""Damn so no black panther 2"" that's disgusting and disrespectful on so many levels",Sat Aug 29 05:36:24 +0000 2020,,25,1,3,2020-08-29 05:36:24+00:00,False,self,,Missing_Retweet_ID,,0.264,0.736,0.0,-0.8388,Other,0.16,0.01224889759921607,0.1484200051182733,0.012174486869739062,2085,original,,"so a human being has passed away and the first thing on y'all mind is ""damn so no black panther 2"" that's disgusting and disrespectful on so many levels",Black Panther
2056,jason yu,"@sarahedgewrites He really is. It's insane how he had colon cancer back in 2016, yet didn't make it public or let it hold him back. It's gonna be sad watching ""Civil War"" and ""Black Panther"" again.

It just sucks another great person and actor passed away so young.",Sat Aug 29 05:30:14 +0000 2020,"California, USA",284,0,0,2020-08-29 05:30:14+00:00,True,sarahedgewrites,@sarahedgewrites,Missing_Retweet_ID,sarahedgewrites,0.268,0.667,0.065,-0.9147,Other,0.0,0.13813229571984437,0.0,0.1293885817766914,2100,original,,"@sarahedgewrites he really is. it's insane how he had colon cancer back in 2016, yet didn't make it public or let it hold him back. it's gonna be sad watching ""civil war"" and ""black panther"" again.

it just sucks another great person and actor passed away so young.",Black Panther
2060,afroblk,"Our prayers and condolences go out to @chadwickboseman family! It Its unfortunate,Chad passed away after a 4 year battle with colon cancer! #Wakanda #chadwickboseman #myafroblack https://t.co/dYQa1h6Niz",Sat Aug 29 05:29:23 +0000 2020,"Charlotte, NC",6,1,0,2020-08-29 05:29:23+00:00,False,chadwickboseman,@chadwickboseman,Missing_Retweet_ID,,0.256,0.744,0.0,-0.8217,5.0,0.16666666666666666,0.002912621359223301,0.15415067982725827,0.0029083878959570916,2104,original,,"our prayers and condolences go out to @chadwickboseman family! it its unfortunate,chad passed away after a 4 year battle with colon cancer! #wakanda #chadwickboseman #myafroblack https://t.co/dyqa1h6niz",Black Panther
2065,el jefe aka geoff,"Rest In Peace Mr. Boseman
It hurts my heart to see you pass away
Black Panther was the first superhero black kids everywhere could look up to
My cousin cried his eyes out hearing this
But Im happy to know part of his legacy was inspiring a generation of black kids to be super ",Sat Aug 29 05:27:10 +0000 2020,The Yay,258,2,8,2020-08-29 05:27:10+00:00,False,self,,Missing_Retweet_ID,,0.057,0.699,0.243,0.9382,Other,0.03875968992248062,0.12493946731234867,0.03802739558923925,0.11772922737527601,2109,original,,"rest in peace mr. boseman
it hurts my heart to see you pass away
black panther was the first superhero black kids everywhere could look up to
my cousin cried his eyes out hearing this
but im happy to know part of his legacy was inspiring a generation of black kids to be super ",Black Panther
2066,andrew subtweet rudy 💿,I am so shocked Chadwick Boseman passed away. He will forever be a pillar of inspiration for what makes a hero and an inspiration for those fighting cancer as well that they can be just as strong as the Black Panther and beat their fight. Rest in paradise ,Sat Aug 29 05:27:03 +0000 2020,"Los Angeles, CA",307,0,1,2020-08-29 05:27:03+00:00,False,self,,Missing_Retweet_ID,,0.18,0.522,0.298,0.8363,Other,0.003257328990228013,0.14859632139399806,0.0032520353863773146,0.1385406067561797,2110,original,,i am so shocked chadwick boseman passed away. he will forever be a pillar of inspiration for what makes a hero and an inspiration for those fighting cancer as well that they can be just as strong as the black panther and beat their fight. rest in paradise ,Black Panther
2067,shweth,"So saddening to hear the new of ""BLACK PANTHER"" Chadwick Boseman pass away after battling colon cancer for 4 years You will be missed and you will always be Black Panther. #WakandaForever",Sat Aug 29 05:26:56 +0000 2020,,88,0,1,2020-08-29 05:26:56+00:00,True,self,,Missing_Retweet_ID,,0.311,0.689,0.0,-0.9041,Other,0.011363636363636364,0.042573778422835024,0.011299555253933367,0.0416924428560799,2111,original,,"so saddening to hear the new of ""black panther"" chadwick boseman pass away after battling colon cancer for 4 years you will be missed and you will always be black panther. #wakandaforever",Black Panther
2070,matt michaels,@RuFan130 How's dad life going my man? I pass out randomly for like 3 hours and wake up to the Phils winning in extras over the Braves and Black Panther passing away.,Sat Aug 29 05:24:57 +0000 2020,"Philadelphia, PA",1885,0,1,2020-08-29 05:24:57+00:00,False,RuFan130,@RuFan130,Missing_Retweet_ID,RuFan130,0.0,0.754,0.246,0.8316,Other,0.0005305039787798408,0.9106280193236715,0.0005303633112916662,0.6474319939423395,2114,original,,@rufan130 how's dad life going my man? i pass out randomly for like 3 hours and wake up to the phils winning in extras over the braves and black panther passing away.,Black Panther
2075,tyahjussells,i legit am so upset by chadwicks news i legit looked up to him so much because of how inspirational he is. He was borned to be a hero and he also passed away as a hero. Thank you so much legend Rest In Peace. Wakanda forever,Sat Aug 29 05:23:25 +0000 2020,KKT & MASTERLIST ➡️,2992,0,2,2020-08-29 05:23:25+00:00,False,self,,Missing_Retweet_ID,,0.059,0.651,0.29,0.9207,Other,0.0006684491978609625,1.4419277108433735,0.000668225885205804,0.8927877728111111,2119,original,,i legit am so upset by chadwicks news i legit looked up to him so much because of how inspirational he is. he was borned to be a hero and he also passed away as a hero. thank you so much legend rest in peace. wakanda forever,Black Panther
2085,.,"In my culture death is not the end
                                 -Black Panther

Extremely shocked to hear this Chadwik Boseman passed away after a four year battle with colon cancer

May you rest in power, king

#BlackPanther #WakandaForever https://t.co/eE4LsFNxbh",Sat Aug 29 05:19:41 +0000 2020,,457,4,7,2020-08-29 05:19:41+00:00,True,self,,Missing_Retweet_ID,,0.303,0.697,0.0,-0.9259,28.0,0.024070021881838075,0.21918465227817746,0.023784905023442042,0.19818231751649754,2129,original,,"in my culture death is not the end
                                 -black panther

extremely shocked to hear this chadwik boseman passed away after a four year battle with colon cancer

may you rest in power, king

#blackpanther #wakandaforever https://t.co/ee4lsfnxbh",Black Panther
2090,cully62,@Bakari_Sellers @chadwickboseman @violadavis Stunningly poetic that the great #chadwickboseman would pass away on the day MLB celebrates #JackieRobinsonDay and on the anniversary of TheMarch on Washington. #ThurogoodMarshall #ICancerSucks,Sat Aug 29 05:18:32 +0000 2020,"Highland Park, IL",67,0,0,2020-08-29 05:18:32+00:00,False,Bakari_Sellers,"@Bakari_Sellers, @chadwickboseman, @violadavis",Missing_Retweet_ID,Bakari_Sellers,0.0,0.769,0.231,0.8316,34.0,0.0,0.03205741626794258,0.0,0.03155430143029969,2134,original,,@bakari_sellers @chadwickboseman @violadavis stunningly poetic that the great #chadwickboseman would pass away on the day mlb celebrates #jackierobinsonday and on the anniversary of themarch on washington. #thurogoodmarshall #icancersucks,Chadwick Boseman
2094,nikhila chandran,"2020 continues to turn bad 
Another actor passed away!!
@chadwickboseman- u were truly EPIC!! Can't believe in last 4 years long battle u did all those greatest Marvel movies &amp; some non Marvel movies!!
U will b always Royal Black Panther!! #WakandaForever #ripchadwickboseman",Sat Aug 29 05:16:23 +0000 2020,Maharashtra,525,0,0,2020-08-29 05:16:23+00:00,True,chadwickboseman,@chadwickboseman,Missing_Retweet_ID,,0.117,0.616,0.267,0.8302,5.0,0.0,0.2507163323782235,0.0,0.22371645307722973,2138,original,,"2020 continues to turn bad 
another actor passed away!!
@chadwickboseman- u were truly epic!! can't believe in last 4 years long battle u did all those greatest marvel movies &amp; some non marvel movies!!
u will b always royal black panther!! #wakandaforever #ripchadwickboseman",Marvel
2103,rawiri-caine,"In tragic news, actor Chadwick Boseman, who famously played Black Panther, has passed away aged 43 after a four year battle with Cancer. #restinloveking  https://t.co/t9cdNpFqVp",Sat Aug 29 05:13:34 +0000 2020,"Riccarton, Christchurch City",143,0,0,2020-08-29 05:13:34+00:00,False,self,,Missing_Retweet_ID,,0.309,0.617,0.074,-0.8225,Other,0.0,0.06799809795530196,0.0,0.06578595959568873,2147,original,,"in tragic news, actor chadwick boseman, who famously played black panther, has passed away aged 43 after a four year battle with cancer. #restinloveking  https://t.co/t9cdnpfqvp",Black Panther
2107,nemesis,"@Xbox Rest In Peace my absolute marvel legend and actor in general so sad to see my favorite character and actor in marvel pass away This year is the worst for real.

Wakanda forever 
Rip Chad wick boseman 

Every person who leave a hate comment is really stupid and an awful person. https://t.co/5tsLUR8Msm",Sat Aug 29 05:13:14 +0000 2020,,11,0,4,2020-08-29 05:13:14+00:00,True,Xbox,@Xbox,Missing_Retweet_ID,Xbox,0.267,0.569,0.164,-0.8217,22.0,0.36363636363636365,0.005220692928334125,0.31015492830383956,0.005207112357162735,2151,original,,"@xbox rest in peace my absolute marvel legend and actor in general so sad to see my favorite character and actor in marvel pass away this year is the worst for real.

wakanda forever 
rip chad wick boseman 

every person who leave a hate comment is really stupid and an awful person. https://t.co/5tslur8msm",Marvel
2118,belinda,"Chadwick Boseman Became a Superhero While Battling Cancer

REST IN POWER

The star of Black Panther and Get On Up passed away at the age of 43 after a four-year battle with colon cancer. What he accomplished is extraordinary.

 https://t.co/6F1gaYRa6G",Sat Aug 29 05:10:22 +0000 2020,Singapore and the World,1975,0,1,2020-08-29 05:10:22+00:00,False,self,,Missing_Retweet_ID,,0.273,0.668,0.059,-0.891,Other,0.0005063291139240507,0.9324834749763928,0.000506200972590881,0.6588059503310513,2162,original,,"chadwick boseman became a superhero while battling cancer

rest in power

the star of black panther and get on up passed away at the age of 43 after a four-year battle with colon cancer. what he accomplished is extraordinary.

 https://t.co/6f1gayra6g",Black Panther
2119,brandon baughey,#ChadwickBosemanForever my condolences to the friends and family of Chadwick Boseman rest in peace Black Panther may the Lord have his family during this hard time he passed away two young rest in peace,Sat Aug 29 05:10:03 +0000 2020,Muncie Indiana,725,0,0,2020-08-29 05:10:03+00:00,False,self,,Missing_Retweet_ID,,0.036,0.721,0.243,0.8625,Other,0.0,0.3421425200566305,0.0,0.29426723265483246,2163,original,,#chadwickbosemanforever my condolences to the friends and family of chadwick boseman rest in peace black panther may the lord have his family during this hard time he passed away two young rest in peace,Black Panther
2125,centre for integrative anti-racism studies,"CIARS is stunned and saddened at the news and passing of Chadwick Boseman, who has passed away from colon cancer at 43. 

He shined as Black Panther, James Brown and Jackie Robinson. 

Rest in Power. https://t.co/b5midXMNu0",Sat Aug 29 05:08:19 +0000 2020,,1820,0,7,2020-08-29 05:08:19+00:00,True,self,,Missing_Retweet_ID,,0.218,0.782,0.0,-0.8481,Other,0.0038461538461538464,0.8564705882352941,0.003838776307165681,0.6186771519214574,2169,original,,"ciars is stunned and saddened at the news and passing of chadwick boseman, who has passed away from colon cancer at 43. 

he shined as black panther, james brown and jackie robinson. 

rest in power. https://t.co/b5midxmnu0",Black Panther
2126,jrm21,"@skynet8291997 When I coached my daughters Flag Football team, the panthers, our cheer was Wakanda Forever!  The kids chose it an everyone loved it.  Man I dont have to the heart to tell her that her hero has passed away.",Sat Aug 29 05:08:13 +0000 2020,"Juneau, AK",193,0,1,2020-08-29 05:08:13+00:00,False,skynet8291997,@skynet8291997,Missing_Retweet_ID,skynet8291997,0.0,0.759,0.241,0.902,Other,0.0051813471502590676,0.09078080903104421,0.005167970158442579,0.08689377835363842,2170,original,,"@skynet8291997 when i coached my daughters flag football team, the panthers, our cheer was wakanda forever!  the kids chose it an everyone loved it.  man i dont have to the heart to tell her that her hero has passed away.",Black Panther
2128,saad tariq,"BREAKING: Chadwick Boseman  star of 'Black Panther'  has passed away from colon cancer at age 43.

His family confirmed the news on Twitter Friday night, saying he died in his home, with his wife and family by his side. https://t.co/8XPSk8gnuE",Sat Aug 29 05:07:18 +0000 2020,"Azad Kashmir Province, Pakista",199,0,2,2020-08-29 05:07:18+00:00,False,self,,Missing_Retweet_ID,,0.174,0.826,0.0,-0.8402,Other,0.010050251256281407,0.09351503759398497,0.010000083334583356,0.08939731284075673,2172,original,,"breaking: chadwick boseman  star of 'black panther'  has passed away from colon cancer at age 43.

his family confirmed the news on twitter friday night, saying he died in his home, with his wife and family by his side. https://t.co/8xpsk8gnue",Black Panther
